longitude,latitude,population,households,housing_median_age,median_income,ocean_proximity,population_per_household,bedrooms_per_household,rooms_per_household,median_house_value
-123.22,39.16,3595.0,1189.0,29.0,2.6310000000000002,<1H OCEAN,3.0235492010092515,0.19964058160431303,5.148023549201009,109600.0
-123.2,39.15,592.0,225.0,27.0,2.0074,<1H OCEAN,2.631111111111111,0.2404040404040404,4.4,96200.0
-123.19,39.15,1232.0,488.0,16.0,2.6012,<1H OCEAN,2.5245901639344264,0.1920838183934808,5.280737704918033,125600.0
-123.21,39.15,1367.0,626.0,31.0,1.6571,<1H OCEAN,2.18370607028754,0.25139664804469275,4.289137380191693,108900.0
-123.2,39.14,878.0,399.0,17.0,1.8042,<1H OCEAN,2.200501253132832,0.24444444444444444,4.06015037593985,109200.0
-123.2,39.13,1065.0,401.0,26.0,1.375,<1H OCEAN,2.655860349127182,0.2829036635006784,3.6758104738154613,84400.0
-123.21,39.14,1376.0,516.0,15.0,1.9032,<1H OCEAN,2.6666666666666665,0.24384787472035793,4.3313953488372094,100000.0
-123.1,39.15,454.0,188.0,32.0,3.8333,<1H OCEAN,2.4148936170212765,0.18197725284339458,6.079787234042553,116100.0
-123.17,39.18,1030.0,308.0,14.0,5.9585,<1H OCEAN,3.344155844155844,0.14598214285714287,7.2727272727272725,214900.0
-123.17,39.15,816.0,325.0,30.0,4.425,<1H OCEAN,2.5107692307692306,0.17384453781512604,5.858461538461539,161900.0
-123.16,39.13,1048.0,303.0,33.0,1.7813,<1H OCEAN,3.458745874587459,0.22954545454545455,4.356435643564357,94700.0
-123.16,39.1,327.0,81.0,31.0,2.775,<1H OCEAN,4.037037037037037,0.19617224880382775,5.160493827160494,120800.0
-123.19,39.12,196.0,60.0,38.0,2.3125,<1H OCEAN,3.2666666666666666,0.21348314606741572,4.45,70000.0
-123.15,38.94,1048.0,358.0,22.0,2.7171,<1H OCEAN,2.9273743016759775,0.20157189089227925,6.0418994413407825,95800.0
-123.1,38.97,697.0,251.0,36.0,2.5761,<1H OCEAN,2.7768924302788847,0.20396366639141206,4.824701195219124,94900.0
-120.46,37.51,1432.0,399.0,22.0,2.9,INLAND,3.588972431077694,0.183801775147929,6.776942355889724,83100.0
-120.68,37.47,658.0,197.0,33.0,2.3043,INLAND,3.3401015228426396,0.2198443579766537,5.218274111675127,66300.0
-120.75,37.44,1252.0,350.0,27.0,3.6182,INLAND,3.577142857142857,0.18474945533769063,6.557142857142857,123200.0
-120.76,37.44,1333.0,411.0,18.0,2.7562,INLAND,3.24330900243309,0.19870194707938094,4.873479318734793,90500.0
-120.77,37.42,888.0,241.0,27.0,2.3333,INLAND,3.684647302904564,0.23603793466807166,3.9377593360995853,72800.0
-120.79,37.43,1764.0,502.0,17.0,2.8519,INLAND,3.5139442231075697,0.20402525651144435,5.047808764940239,80700.0
-120.79,37.41,1730.0,469.0,35.0,2.2071,INLAND,3.6886993603411513,0.19129720853858784,5.1940298507462686,85900.0
-120.71,37.39,1476.0,327.0,11.0,3.2721,INLAND,4.513761467889908,0.23056118999323869,4.522935779816514,73800.0
-120.71,37.39,785.0,175.0,40.0,2.6058,INLAND,4.485714285714286,0.23529411764705882,3.8857142857142857,72700.0
-120.69,37.4,496.0,147.0,46.0,3.5167,INLAND,3.3741496598639458,0.1511627906976744,5.850340136054422,137500.0
-120.74,37.33,1409.0,428.0,30.0,2.1484,INLAND,3.292056074766355,0.19665271966527198,5.58411214953271,81300.0
-120.75,37.37,1037.0,286.0,32.0,2.4964,INLAND,3.625874125874126,0.19142512077294685,5.79020979020979,88800.0
-120.73,37.38,827.0,176.0,37.0,1.9236,INLAND,4.698863636363637,0.26952526799387444,3.710227272727273,64400.0
-120.72,37.38,1455.0,340.0,22.0,2.2813,INLAND,4.279411764705882,0.2433257055682685,3.8558823529411765,67300.0
-120.73,37.38,1052.0,265.0,23.0,2.8698,INLAND,3.969811320754717,0.20124052377670573,5.475471698113208,72900.0
-120.71,37.38,1756.0,382.0,14.0,2.6923,INLAND,4.596858638743456,0.21829206670035373,5.180628272251309,71400.0
-120.84,37.4,1374.0,505.0,7.0,2.6214,INLAND,2.720792079207921,0.19112874143526867,5.4910891089108915,103800.0
-120.86,37.4,1904.0,617.0,17.0,3.1111,INLAND,3.085899513776337,0.1811449729421817,5.690437601296597,113900.0
-120.84,37.43,1580.0,484.0,32.0,3.7784,INLAND,3.2644628099173554,0.1801521438450899,5.975206611570248,164500.0
-120.94,37.4,774.0,222.0,32.0,3.0,INLAND,3.4864864864864864,0.17702127659574468,5.292792792792793,109400.0
-120.88,37.37,684.0,221.0,24.0,2.6908,INLAND,3.0950226244343892,0.17156105100463678,5.855203619909502,103100.0
-120.89,37.33,1518.0,447.0,27.0,2.0417,INLAND,3.3959731543624163,0.1786775631500743,6.022371364653244,94200.0
-120.64,37.38,2268.0,620.0,21.0,2.5669999999999997,INLAND,3.6580645161290324,0.2017738359201774,5.091935483870968,70400.0
-120.64,37.38,1469.0,435.0,19.0,2.5129,INLAND,3.3770114942528737,0.19902482269503546,5.186206896551724,84600.0
-120.65,37.33,810.0,266.0,25.0,4.1058,INLAND,3.045112781954887,0.17966493356441363,6.507518796992481,107600.0
-120.59,37.39,3589.0,1017.0,16.0,2.1061,INLAND,3.529006882989184,0.23722705109179562,4.638151425762045,72800.0
-120.63,37.41,1462.0,479.0,27.0,2.6439,INLAND,3.0521920668058455,0.21315410465674509,4.348643006263048,69100.0
-120.57,37.43,1268.0,402.0,39.0,2.6758,INLAND,3.154228855721393,0.1843400447427293,5.559701492537314,74600.0
-120.6,37.37,1368.0,487.0,10.0,4.6667,INLAND,2.809034907597536,0.16195121951219513,6.314168377823409,130100.0
-120.6,37.36,1307.0,456.0,27.0,3.0911,INLAND,2.866228070175439,0.19198730662435542,5.5285087719298245,86900.0
-120.63,37.36,866.0,284.0,16.0,4.0694,INLAND,3.0492957746478875,0.17570093457943925,5.651408450704225,110200.0
-120.62,37.35,572.0,190.0,18.0,1.6833,INLAND,3.0105263157894737,0.2322654462242563,4.6,71000.0
-120.62,37.36,2014.0,659.0,15.0,3.2656,INLAND,3.056145675265554,0.21099855282199712,5.242792109256449,83500.0
-120.62,37.37,1530.0,435.0,8.0,3.968,INLAND,3.5172413793103448,0.16411042944785276,5.995402298850575,102100.0
-120.59,37.36,2814.0,953.0,11.0,2.0179,INLAND,2.9527806925498425,0.24784591991890523,4.140608604407135,87300.0
-120.6,37.35,904.0,315.0,34.0,2.4653,INLAND,2.86984126984127,0.1835075493612079,5.466666666666667,66100.0
-120.61,37.35,1009.0,385.0,34.0,2.2222,INLAND,2.620779220779221,0.21105263157894738,4.935064935064935,75000.0
-120.62,37.35,1000.0,346.0,20.0,1.4615,INLAND,2.8901734104046244,0.2553191489361702,4.210982658959537,69200.0
-120.61,37.32,2497.0,805.0,18.0,4.25,INLAND,3.101863354037267,0.16490317428628468,6.222360248447205,146300.0
-120.6,37.34,1304.0,415.0,34.0,2.1182,INLAND,3.1421686746987953,0.2355191256830601,4.409638554216867,68900.0
-120.61,37.36,380.0,132.0,16.0,1.9135,INLAND,2.878787878787879,0.6818181818181818,4.833333333333333,87500.0
-120.57,37.35,520.0,154.0,18.0,3.003,INLAND,3.3766233766233764,0.25,4.571428571428571,101300.0
-120.6,37.35,2441.0,707.0,19.0,3.2955,INLAND,3.4526166902404527,0.174496644295302,5.479490806223479,88600.0
-120.59,37.35,1569.0,595.0,15.0,3.5393,INLAND,2.6369747899159663,0.1886734379809172,5.460504201680672,88000.0
-120.58,37.36,2603.0,696.0,33.0,2.2179,INLAND,3.7399425287356323,0.20089786756453423,5.120689655172414,67500.0
-120.64,37.2,1361.0,393.0,16.0,2.0066,INLAND,3.4631043256997454,0.19588550983899822,5.689567430025445,125000.0
-120.55,37.32,590.0,205.0,21.0,3.3194,INLAND,2.8780487804878048,0.1624113475177305,6.878048780487805,141400.0
-120.49,37.26,1283.0,378.0,28.0,1.8939,INLAND,3.394179894179894,0.19268179712830014,5.711640211640212,83000.0
-120.5,37.37,5303.0,1644.0,18.0,2.4012,INLAND,3.225669099756691,0.19498024633976296,5.234793187347932,79700.0
-120.41,37.16,1052.0,312.0,21.0,2.0809,INLAND,3.371794871794872,0.20249406175771972,5.397435897435898,95800.0
-120.51,37.32,1108.0,466.0,13.0,2.3099,INLAND,2.3776824034334765,0.22617354196301565,4.5257510729613735,89600.0
-120.49,37.32,620.0,240.0,10.0,3.0263,INLAND,2.5833333333333335,0.2,5.3125,118300.0
-120.5,37.32,1158.0,367.0,13.0,2.75,INLAND,3.155313351498638,0.19834710743801653,5.275204359673024,83200.0
-120.49,37.32,2149.0,821.0,13.0,1.9528,INLAND,2.617539585870889,0.266839378238342,4.23142509135201,85300.0
-120.48,37.32,1737.0,788.0,13.0,2.1418,INLAND,2.204314720812183,0.2463608898654216,4.620558375634518,130600.0
-120.47,37.32,2024.0,1026.0,15.0,2.5580000000000003,INLAND,1.97270955165692,0.24898785425101214,3.8518518518518516,121600.0
-120.5,37.34,956.0,219.0,16.0,3.4559,INLAND,4.365296803652968,0.1855421686746988,5.684931506849315,108000.0
-120.48,37.34,2821.0,987.0,8.0,4.67,INLAND,2.858156028368794,0.16547347868532378,6.226950354609929,127600.0
-120.47,37.34,1227.0,501.0,9.0,3.6742,INLAND,2.4491017964071857,0.1741649625085208,5.8562874251497,117200.0
-120.43,37.32,566.0,181.0,16.0,5.2522,INLAND,3.1270718232044197,0.15213675213675212,6.464088397790055,125300.0
-120.45,37.32,618.0,197.0,21.0,4.8214,INLAND,3.1370558375634516,0.15326251896813353,6.690355329949239,117800.0
-120.45,37.32,1631.0,484.0,19.0,3.6471,INLAND,3.3698347107438016,0.1485969387755102,6.479338842975206,101400.0
-120.46,37.33,368.0,109.0,4.0,6.3215,INLAND,3.376146788990826,0.1475826972010178,7.2110091743119265,138200.0
-120.46,37.33,2950.0,1104.0,17.0,3.2852,INLAND,2.6721014492753623,0.19162166584846999,5.5353260869565215,98800.0
-120.44,37.31,1770.0,574.0,16.0,5.2662,INLAND,3.083623693379791,0.1579103591570199,5.869337979094077,126200.0
-120.45,37.31,2055.0,716.0,20.0,3.7652,INLAND,2.8701117318435756,0.17195706782370404,6.115921787709497,133500.0
-120.46,37.31,1524.0,565.0,26.0,3.48,INLAND,2.697345132743363,0.1804416403785489,5.610619469026549,95300.0
-120.48,37.31,1684.0,511.0,42.0,2.355,INLAND,3.295499021526419,0.216857263871241,4.620352250489237,75600.0
-120.5,37.31,1048.0,451.0,36.0,2.6797,INLAND,2.3237250554323725,0.20027752081406106,4.793791574279379,81800.0
-120.49,37.31,1405.0,407.0,45.0,2.0521,INLAND,3.4520884520884523,0.22955288985823338,4.506142506142506,72400.0
-120.48,37.3,1956.0,679.0,49.0,1.5427,INLAND,2.8807069219440353,0.24631723192874272,4.298969072164948,88500.0
-120.48,37.3,875.0,313.0,39.0,1.5,INLAND,2.7955271565495208,0.35073891625615766,3.242811501597444,67000.0
-120.49,37.3,621.0,250.0,50.0,1.3125,INLAND,2.484,0.31370558375634516,3.94,60900.0
-120.44,37.31,3967.0,1297.0,21.0,3.0515,INLAND,3.058596761757903,0.1940384893647808,5.328450269853508,95200.0
-120.46,37.31,953.0,356.0,35.0,2.7344,INLAND,2.6769662921348316,0.1851126346718903,5.735955056179775,87800.0
-120.47,37.3,2102.0,742.0,40.0,2.1838,INLAND,2.8328840970350404,0.20877335499593827,4.977088948787062,75000.0
-120.46,37.3,2151.0,713.0,36.0,2.3095,INLAND,3.016830294530154,0.22086072922893007,4.692847124824684,68300.0
-120.51,37.29,4205.0,1009.0,20.0,1.7679,INLAND,4.167492566897919,0.2114877207225492,4.883052527254708,79800.0
-120.5,37.3,1697.0,429.0,29.0,1.76,INLAND,3.9557109557109555,0.2900763358778626,3.664335664335664,63200.0
-120.49,37.3,1350.0,343.0,35.0,1.75,INLAND,3.935860058309038,0.24676313785224677,3.82798833819242,57600.0
-120.49,37.29,2487.0,582.0,17.0,1.0955,INLAND,4.27319587628866,0.24606462303231152,4.147766323024055,62700.0
-120.47,37.29,1277.0,224.0,16.0,1.2054,INLAND,5.700892857142857,0.2963951935914553,3.34375,60900.0
-120.48,37.29,3200.0,664.0,17.0,1.5635,INLAND,4.819277108433735,0.3058252427184466,3.4126506024096384,60400.0
-120.47,37.28,1227.0,309.0,19.0,1.7756,INLAND,3.970873786407767,0.20607235142118863,5.009708737864078,73300.0
-120.49,37.28,1708.0,373.0,11.0,1.9535,INLAND,4.579088471849866,0.22138291690877396,4.613941018766756,57100.0
-120.44,37.28,1658.0,586.0,12.0,2.3929,INLAND,2.8293515358361776,0.20945709281961472,4.8720136518771335,81100.0
-120.44,37.29,576.0,263.0,18.0,1.7222,INLAND,2.1901140684410647,0.2126984126984127,4.7908745247148286,101500.0
-120.46,37.29,1940.0,590.0,30.0,2.3594,INLAND,3.288135593220339,0.21366083445491252,5.03728813559322,72300.0
-120.43,37.35,673.0,213.0,15.0,5.9378,INLAND,3.15962441314554,0.12585244885306882,7.572769953051643,212200.0
-120.4,37.3,967.0,257.0,28.0,1.5917,INLAND,3.762645914396887,0.31049250535331907,5.45136186770428,89400.0
-120.3,37.34,556.0,175.0,33.0,2.4286,INLAND,3.177142857142857,0.18731117824773413,5.674285714285714,103600.0
-120.32,37.29,478.0,112.0,38.0,2.3382,INLAND,4.267857142857143,0.7552083333333334,5.142857142857143,59600.0
-120.31,37.29,1283.0,341.0,40.0,1.6929,INLAND,3.7624633431085046,0.22114137483787288,4.521994134897361,55900.0
-120.31,37.29,732.0,175.0,36.0,1.5938,INLAND,4.182857142857143,0.21259029927760578,5.537142857142857,57600.0
-120.32,37.29,810.0,190.0,9.0,1.6172,INLAND,4.2631578947368425,0.27050359712230215,3.6578947368421053,56300.0
-120.25,37.23,1110.0,332.0,34.0,2.1845,INLAND,3.3433734939759034,0.19806763285024154,4.9879518072289155,59900.0
-120.24,37.21,1313.0,352.0,31.0,3.3929,INLAND,3.7301136363636362,0.190028606456886,6.951704545454546,93800.0
-120.35,37.31,416.0,83.0,17.0,2.0,INLAND,5.0120481927710845,0.2628099173553719,7.289156626506024,87500.0
-121.0,37.25,806.0,349.0,31.0,3.1738,INLAND,2.30945558739255,0.17732709308372335,5.510028653295129,97600.0
-121.0,37.26,847.0,354.0,45.0,1.7062,INLAND,2.3926553672316384,0.212,4.943502824858757,77400.0
-121.0,37.25,1002.0,373.0,21.0,2.6087,INLAND,2.6863270777479893,0.20082601961796592,5.193029490616622,96200.0
-121.01,37.25,1135.0,424.0,16.0,2.7316,INLAND,2.67688679245283,0.20667870036101083,5.226415094339623,97500.0
-121.06,37.18,1491.0,473.0,30.0,3.0909,INLAND,3.1522198731501057,0.19477525931617365,5.503171247357294,123400.0
-120.89,37.21,994.0,306.0,25.0,3.2262,INLAND,3.2483660130718954,0.2053923053620115,10.787581699346406,97200.0
-121.02,37.09,560.0,244.0,17.0,2.0216,INLAND,2.2950819672131146,0.24150268336314848,4.581967213114754,112500.0
-121.02,36.94,880.0,272.0,33.0,2.5074,INLAND,3.235294117647059,0.20311486048020766,5.665441176470588,117700.0
-120.77,37.01,1057.0,267.0,28.0,3.125,INLAND,3.958801498127341,0.22380106571936056,6.325842696629214,156300.0
-120.95,37.09,801.0,207.0,43.0,2.875,INLAND,3.869565217391304,0.1989247311827957,5.391304347826087,97200.0
-120.85,37.08,1588.0,459.0,3.0,4.1779,INLAND,3.4596949891067537,0.1783941605839416,7.461873638344227,147800.0
-120.85,37.07,1642.0,340.0,16.0,2.5363,INLAND,4.829411764705882,0.20167130919220055,5.279411764705882,86300.0
-120.84,37.07,882.0,306.0,24.0,2.2019,INLAND,2.8823529411764706,0.22039473684210525,4.967320261437909,100000.0
-120.84,37.06,1096.0,352.0,14.0,1.1301,INLAND,3.1136363636363638,0.25232403718459495,4.278409090909091,78500.0
-120.85,37.06,1796.0,629.0,31.0,1.5479,INLAND,2.8553259141494434,0.2472211575316213,4.14785373608903,82000.0
-120.87,37.07,1343.0,414.0,26.0,3.6331,INLAND,3.243961352657005,0.1969548133595285,4.917874396135265,88600.0
-120.87,37.05,2092.0,741.0,29.0,2.595,INLAND,2.823211875843455,0.18654214559386972,5.635627530364372,104200.0
-120.85,37.05,1198.0,466.0,32.0,3.1719,INLAND,2.570815450643777,0.16626339440027654,6.208154506437769,140600.0
-120.84,37.05,814.0,276.0,8.0,5.3988,INLAND,2.949275362318841,0.1455761316872428,7.043478260869565,165500.0
-120.79,37.08,91.0,22.0,9.0,2.9063,INLAND,4.136363636363637,0.20618556701030927,4.409090909090909,55000.0
-120.83,37.07,1942.0,730.0,16.0,2.5598,INLAND,2.66027397260274,0.20369379014989294,5.117808219178082,120200.0
-120.82,37.05,775.0,255.0,15.0,1.933,INLAND,3.0392156862745097,0.20794223826714803,5.431372549019608,140600.0
-120.65,37.09,595.0,161.0,22.0,2.4398,INLAND,3.6956521739130435,0.19525959367945825,5.503105590062112,150000.0
-120.61,37.03,1019.0,356.0,34.0,1.7841,INLAND,2.8623595505617976,0.19228680065181966,5.171348314606742,67500.0
-120.7,36.99,222.0,78.0,32.0,2.9271,INLAND,2.8461538461538463,0.228125,4.102564102564102,87500.0
-120.65,36.98,1548.0,362.0,26.0,1.7188,INLAND,4.276243093922652,0.20369334079462786,4.93646408839779,49500.0
-120.63,36.98,1581.0,505.0,20.0,2.0595,INLAND,3.130693069306931,0.20546218487394957,4.712871287128713,61300.0
-120.64,36.99,1168.0,410.0,23.0,2.2794,INLAND,2.848780487804878,0.1900126957257723,5.763414634146342,75700.0
-120.62,36.99,1344.0,492.0,32.0,1.9732,INLAND,2.731707317073171,0.2069246435845214,4.989837398373984,69400.0
-120.67,37.37,104.0,32.0,18.0,1.6607,INLAND,3.25,0.18292682926829268,5.125,87500.0
-121.16,41.78,1182.0,440.0,42.0,2.1434,INLAND,2.6863636363636365,0.1973954763536669,6.631818181818182,44000.0
-121.18,41.31,829.0,313.0,22.0,2.4519,INLAND,2.648562300319489,0.2033898305084746,6.785942492012779,57500.0
-120.87,41.54,660.0,188.0,21.0,2.2321,INLAND,3.5106382978723403,0.19065077910174152,5.803191489361702,34600.0
-120.51,41.35,892.0,386.0,16.0,2.5074,INLAND,2.3108808290155443,0.1983819908547309,7.365284974093265,69100.0
-120.48,41.82,429.0,181.0,20.0,2.0227,INLAND,2.3701657458563536,0.2077542062911485,7.552486187845304,47500.0
-120.08,41.79,434.0,178.0,34.0,2.0903,INLAND,2.438202247191011,0.19335793357933578,7.612359550561798,56100.0
-120.12,41.4,976.0,403.0,33.0,2.6062,INLAND,2.4218362282878414,0.18262411347517732,6.997518610421836,52600.0
-120.55,41.61,4276.0,1622.0,22.0,2.0802,INLAND,2.636251541307028,0.20238753177849012,5.577681874229347,47900.0
-119.54,38.51,721.0,234.0,14.0,2.35,INLAND,3.0811965811965814,0.2176,5.3418803418803416,95700.0
-119.44,38.53,682.0,273.0,20.0,1.5817,INLAND,2.498168498168498,0.22109016811003565,7.190476190476191,97800.0
-119.3,38.26,750.0,286.0,19.0,2.9509,INLAND,2.6223776223776225,0.19849624060150375,11.625874125874127,114800.0
-118.98,38.03,419.0,170.0,15.0,3.5469,INLAND,2.4647058823529413,0.2795156407669021,5.829411764705882,82500.0
-119.07,37.8,330.0,123.0,12.0,3.5294,INLAND,2.682926829268293,0.20276497695852536,14.113821138211382,160700.0
-119.08,37.78,285.0,128.0,17.0,2.7656,INLAND,2.2265625,0.2053954629061925,12.7421875,130000.0
-118.45,37.7,899.0,347.0,15.0,2.35,INLAND,2.590778097982709,0.20600272851296045,6.337175792507205,107800.0
-118.74,37.58,1085.0,448.0,20.0,3.7315,INLAND,2.421875,0.2359890942138746,7.368303571428571,159300.0
-118.96,37.64,901.0,345.0,11.0,4.2381,INLAND,2.6115942028985506,0.1771733604473818,11.402898550724638,242700.0
-119.02,37.64,265.0,112.0,14.0,3.2431,INLAND,2.3660714285714284,0.21591485048150025,52.848214285714285,221400.0
-118.98,37.65,483.0,208.0,18.0,4.5375,INLAND,2.3221153846153846,0.23175487465181058,8.629807692307692,169800.0
-118.99,37.65,338.0,141.0,20.0,5.01,INLAND,2.397163120567376,0.2526273241713824,17.54609929078014,195500.0
-118.98,37.64,1160.0,453.0,17.0,3.05,INLAND,2.5607064017660046,0.24091270894136377,8.32008830022075,188900.0
-118.97,37.64,575.0,234.0,13.0,3.0685,INLAND,2.4572649572649574,0.2852648138437336,8.149572649572649,162500.0
-118.97,37.64,342.0,137.0,14.0,3.0921,INLAND,2.4963503649635035,0.2723292469352014,16.67153284671533,87500.0
-118.97,37.64,238.0,98.0,14.0,3.6042,INLAND,2.4285714285714284,0.23768272874932322,18.846938775510203,137500.0
-118.99,37.63,483.0,224.0,10.0,3.2917,INLAND,2.15625,0.203125,34.57142857142857,231800.0
-121.64,36.72,2900.0,827.0,17.0,4.1742,<1H OCEAN,3.506650544135429,0.19414703783012136,5.082224909310762,159900.0
-121.63,36.71,3251.0,940.0,19.0,3.9818,<1H OCEAN,3.4585106382978723,0.2019940179461615,5.335106382978723,152900.0
-121.62,36.71,2200.0,647.0,24.0,4.3451,<1H OCEAN,3.400309119010819,0.16829558998808106,6.483771251931993,177800.0
-121.62,36.74,838.0,247.0,30.0,5.0374,<1H OCEAN,3.3927125506072873,0.18922961854899029,5.412955465587045,165400.0
-121.64,36.7,2927.0,713.0,32.0,4.1675,<1H OCEAN,4.105189340813464,0.1797505502567865,5.73492286115007,142500.0
-121.65,36.7,2773.0,1036.0,29.0,3.0827,<1H OCEAN,2.6766409266409266,0.2127316680096696,4.7915057915057915,148100.0
-121.66,36.71,2002.0,815.0,27.0,3.2929,<1H OCEAN,2.456441717791411,0.21447591382231906,5.068711656441717,157500.0
-121.66,36.7,2010.0,641.0,33.0,3.4222,<1H OCEAN,3.135725429017161,0.1937269372693727,5.073322932917317,158100.0
-121.65,36.69,4907.0,1919.0,21.0,2.7367,<1H OCEAN,2.5570609692548203,0.25507356671740233,4.108389786347056,160300.0
-121.64,36.68,6012.0,1565.0,16.0,2.3463,<1H OCEAN,3.8415335463258784,0.24406211936662606,4.196805111821086,156100.0
-121.63,36.68,3243.0,702.0,24.0,2.1766,<1H OCEAN,4.619658119658119,0.28521806252412196,3.690883190883191,108500.0
-121.61,36.68,3456.0,788.0,37.0,2.8542,<1H OCEAN,4.385786802030457,0.26452842172118135,3.996192893401015,127600.0
-121.62,36.68,2448.0,603.0,43.0,2.4884,<1H OCEAN,4.059701492537314,0.23362273086029992,4.202321724709784,130500.0
-121.61,36.69,11272.0,2528.0,19.0,2.0244,<1H OCEAN,4.458860759493671,0.264370138397818,3.915743670886076,118500.0
-121.61,36.67,3130.0,793.0,39.0,2.5224,<1H OCEAN,3.9470365699873895,0.251840490797546,4.110970996216897,119200.0
-121.62,36.67,1507.0,410.0,45.0,2.8942,<1H OCEAN,3.675609756097561,0.2233169129720854,4.45609756097561,129000.0
-121.62,36.67,2220.0,665.0,31.0,2.5329,<1H OCEAN,3.338345864661654,0.25583982202447164,4.055639097744361,135200.0
-121.63,36.67,2443.0,557.0,34.0,2.5263,<1H OCEAN,4.3859964093357275,0.2252614641995173,4.4631956912028725,130400.0
-121.64,36.67,214.0,60.0,28.0,3.0197,<1H OCEAN,3.566666666666667,0.2578125,4.266666666666667,137500.0
-121.63,36.65,315.0,80.0,44.0,1.6071,<1H OCEAN,3.9375,0.39158576051779936,3.8625,112500.0
-121.64,36.66,1466.0,535.0,24.0,5.2285,<1H OCEAN,2.7401869158878505,0.15942028985507245,5.932710280373832,248100.0
-121.65,36.66,1762.0,748.0,30.0,3.2355,<1H OCEAN,2.355614973262032,0.20480640854472631,5.00668449197861,214200.0
-121.65,36.66,2013.0,801.0,42.0,3.5288,<1H OCEAN,2.51310861423221,0.1971368223421732,5.31960049937578,221000.0
